OBJECTID,Type,Name,NHLE link,Longitude,Latitude
1493,Parks & Gardens,SPRINGFIELD HOSPITAL,https://historicengland.org.uk/listing/the-list/list-entry/1001601,-0.17322113,51.43701151
1494,Parks & Gardens,GUY'S CLIFFE,https://historicengland.org.uk/listing/the-list/list-entry/1001602,-1.57275273,52.29851652
1495,Parks & Gardens,BURNGREAVE CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001603,-1.459108004,53.39929216
1496,Parks & Gardens,MANSFIELD CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001604,-1.19369608,53.12446639
1497,Parks & Gardens,BECKETT STREET CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001605,-1.51610714,53.80685241
1498,Parks & Gardens,PASMORE PAVILION,https://historicengland.org.uk/listing/the-list/list-entry/1001606,-1.346157762,54.7498875
1499,Parks & Gardens,OVERLEIGH ROAD CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001607,-2.894926594,53.18183704
1500,Parks & Gardens,CHADDERTON CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001608,-2.148878905,53.54878625
1501,Parks & Gardens,GREENACRES CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001609,-2.081059433,53.5440608
1502,Parks & Gardens,NOTTINGHAM ROAD CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001610,-1.447086678,52.92457112
1503,Parks & Gardens,TOXTETH PARK CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001611,-2.940733745,53.39359916
1504,Parks & Gardens,WITTON CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001612,-1.880649365,52.5281063
1505,Parks & Gardens,DALSTON ROAD CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001613,-2.951537136,54.8785556
1506,Parks & Gardens,PUDSEY CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001614,-1.667733832,53.79679806
1507,Parks & Gardens,DEWSBURY CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001615,-1.651075329,53.68560406
1508,Parks & Gardens,STAPENHILL CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001616,-1.618147821,52.80231318
1509,Parks & Gardens,PRESTON CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001617,-2.661435258,53.76794639
1510,Parks & Gardens,THE VENETIAN WATERWAYS,https://historicengland.org.uk/listing/the-list/list-entry/1001618,1.738608239,52.61654653
1511,Parks & Gardens,SPYE PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001619,-2.068153526,51.40598437
1512,Parks & Gardens,BELGRAVE HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001620,-1.125310756,52.6592927
1513,Parks & Gardens,BELLE VUE PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001621,1.754412449,52.48832774
1514,Parks & Gardens,"CASTLE PARK, FRODSHAM",https://historicengland.org.uk/listing/the-list/list-entry/1001622,-2.729000355,53.29154653
1515,Parks & Gardens,HEDGEMEAD PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001623,-2.359923397,51.38905012
1516,Parks & Gardens,SOUTHSEA COMMON,https://historicengland.org.uk/listing/the-list/list-entry/1001624,-1.089346449,50.78042391
1517,Parks & Gardens,SIMMONS PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001625,-3.999830409,50.7340885
1518,Parks & Gardens,CLACTON SEAFRONT GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1001626,1.152131065,51.78627371
1519,Parks & Gardens,THE HEXHAM PARKS,https://historicengland.org.uk/listing/the-list/list-entry/1001627,-2.106302245,54.97132724
1520,Parks & Gardens,ROPNER PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001628,-1.331304404,54.55728978
1521,Parks & Gardens,DUNORLAN PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001629,0.28326458,51.1279279
1522,Parks & Gardens,"PARADE GARDENS, BATH",https://historicengland.org.uk/listing/the-list/list-entry/1001630,-2.356831628,51.38141665
1523,Parks & Gardens,NORTHERNHAY AND ROUGEMONT GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1001631,-3.530700687,50.7257069
1524,Parks & Gardens,TAYLOR PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001632,-2.765201343,53.44670967
1525,Parks & Gardens,GRAVESEND CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001633,0.358829443,51.43381492
1526,Parks & Gardens,PHILIPS PARK CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001634,-2.193965153,53.49053069
1527,Parks & Gardens,THE HOE,https://historicengland.org.uk/listing/the-list/list-entry/1001635,-4.141740377,50.36492079
1528,Parks & Gardens,ALLERTON CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001636,-2.877833109,53.36015424
1529,Parks & Gardens,"THE DELL, THE DIAMOND AND THE CAUSEWAY, PORT SUNLIGHT",https://historicengland.org.uk/listing/the-list/list-entry/1001637,-2.997938683,53.35309764
1530,Parks & Gardens,PETERBOROUGH CATHEDRAL PRECINCTS,https://historicengland.org.uk/listing/the-list/list-entry/1001638,-0.239373882,52.572391
1531,Parks & Gardens,DOWDESWELL COURT,https://historicengland.org.uk/listing/the-list/list-entry/1001639,-1.9981812,51.87111271
1532,Parks & Gardens,STANFORD HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001640,-1.174129605,52.80980875
1533,Parks & Gardens,READING CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001641,-0.94555287,51.45310176
1534,Parks & Gardens,DERBY PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001642,-2.980186649,53.45150283
1535,Parks & Gardens,WHINBURN,https://historicengland.org.uk/listing/the-list/list-entry/1001643,-1.927739236,53.88007742
1536,Parks & Gardens,HAMPSTEAD CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001644,-0.20026591,51.5552671
1537,Parks & Gardens,CHAPELFIELD GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1001645,1.287378774,52.62746856
1538,Parks & Gardens,BARNSLEY HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001646,-1.890155004,51.74283213
1539,Parks & Gardens,STONELANDS HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001647,-3.485460587,50.58220956
1540,Parks & Gardens,HERSCHEL PARK (FORMERLY UPTON PARK),https://historicengland.org.uk/listing/the-list/list-entry/1001648,-0.595023412,51.50308165
1541,Parks & Gardens,"THE ROSE GARDEN, BUSHEY",https://historicengland.org.uk/listing/the-list/list-entry/1001649,-0.360606747,51.64411232
1542,Parks & Gardens,"PRIORY PARK, DUDLEY",https://historicengland.org.uk/listing/the-list/list-entry/1001650,-2.085234057,52.51585513
1543,Parks & Gardens,"THE UNIVERSITY PARKS, OXFORD",https://historicengland.org.uk/listing/the-list/list-entry/1001651,-1.249143331,51.76072581
1544,Parks & Gardens,WOODBRIDGE CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001652,1.305233985,52.09071646
1545,Parks & Gardens,MOORGATE CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001653,-1.353391918,53.42024975
1546,Parks & Gardens,LAWNSWOOD CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001654,-1.595063018,53.84696153
1547,Parks & Gardens,"CITY ROAD CEMETERY, SHEFFIELD",https://historicengland.org.uk/listing/the-list/list-entry/1001655,-1.439310746,53.3699067
1548,Parks & Gardens,MANCHESTER SOUTHERN CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001656,-2.2596207,53.42932916
1549,Parks & Gardens,DEVONPORT PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001657,-4.174515531,50.37624789
1550,Parks & Gardens,GROVE PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001658,-2.979734582,51.35254142
1551,Parks & Gardens,"CENTRAL PARK, HAWORTH",https://historicengland.org.uk/listing/the-list/list-entry/1001659,-1.951755353,53.82939783
1552,Parks & Gardens,TONGE CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001660,-2.408485295,53.57699753
1553,Parks & Gardens,KING'S NYMPTON PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001661,-3.896687273,50.95673722
1554,Parks & Gardens,"BOROUGH CEMETERY, ST HELENS",https://historicengland.org.uk/listing/the-list/list-entry/1001662,-2.757165277,53.46725512
1555,Parks & Gardens,RUSHTON HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001663,-0.773649789,52.43498546
1556,Parks & Gardens,MANCHESTER GENERAL CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001664,-2.220242866,53.50652045
1557,Parks & Gardens,WOODBURY PARK CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001665,0.264126644,51.13873259
1558,Parks & Gardens,NORTHCOURT,https://historicengland.org.uk/listing/the-list/list-entry/1001666,-1.353849483,50.646712
1559,Parks & Gardens,SUNNINGDALE PARK (CIVIL SERVICE COLLEGE),https://historicengland.org.uk/listing/the-list/list-entry/1001667,-0.639141964,51.40138856
1560,Parks & Gardens,THE BARBICAN,https://historicengland.org.uk/listing/the-list/list-entry/1001668,-0.093842813,51.51990037
1561,Parks & Gardens,MALLORY COURT,https://historicengland.org.uk/listing/the-list/list-entry/1001669,-1.530611926,52.25655157
1562,Parks & Gardens,BEAUCHIEF HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001670,-1.507558377,53.32952462
1563,Parks & Gardens,Westbrook,https://historicengland.org.uk/listing/the-list/list-entry/1001671,-0.625252438,51.18967265
1564,Parks & Gardens,NONSUCH PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001672,-0.233482392,51.35964589
1565,Parks & Gardens,BETHNAL GREEN GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1001673,-0.054712606,51.52825051
1566,Parks & Gardens,GERMAN MILITARY CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001674,-2.022456166,52.73985401
1567,Parks & Gardens,THE GROSVENOR ESTATE: CHESTER SQUARE,https://historicengland.org.uk/listing/the-list/list-entry/1001675,-0.150205874,51.49490438
1568,Parks & Gardens,THE GROSVENOR ESTATE: WILTON CRESCENT,https://historicengland.org.uk/listing/the-list/list-entry/1001676,-0.155536409,51.50060866
1569,Parks & Gardens,BISHOP'S PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001677,-0.216843941,51.46992135
1570,Parks & Gardens,HUNSLET CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001678,-1.52179765,53.76846922
1571,Parks & Gardens,KINGSTON CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001679,-1.067853522,50.80415703
1572,Parks & Gardens,WESTGATE HILL CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001680,-1.631528087,54.97150853
1573,Parks & Gardens,GROVE PARK CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001681,0.03643213,51.42512117
1574,Parks & Gardens,ST SEPULCHRE'S CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001682,-1.269246865,51.76119413
1575,Parks & Gardens,STONEY ROYD CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001683,-1.850477757,53.71395355
1576,Parks & Gardens,FORD PARK CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001684,-4.144115847,50.38267688
1577,Parks & Gardens,WEST HAM PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001685,0.017875237,51.53994668
1578,Parks & Gardens,GREENWAY,https://historicengland.org.uk/listing/the-list/list-entry/1001686,-3.585518131,50.38241725
1579,Parks & Gardens,LULLINGSTONE CASTLE,https://historicengland.org.uk/listing/the-list/list-entry/1001687,0.180531436,51.35967598
1580,Parks & Gardens,ST PANCRAS AND ISLINGTON CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001688,-0.164578996,51.60001793
1581,Parks & Gardens,ST PANCRAS GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1001689,-0.130823798,51.53553098
1582,Parks & Gardens,HARTSHILL CEMETERY (ALSO KNOWN AS STOKE CEMETERY),https://historicengland.org.uk/listing/the-list/list-entry/1001690,-2.204178796,53.00528903
1583,Parks & Gardens,HALL PLACE,https://historicengland.org.uk/listing/the-list/list-entry/1001691,-0.798891399,51.53175534
1584,Parks & Gardens,CLIFTON HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001692,-1.191982276,52.91190082
1585,Parks & Gardens,WOOTTON MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1001693,0.22138619,50.82154553
1586,Parks & Gardens,ASHWICKE HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001694,-2.29796255,51.44558363
1587,Parks & Gardens,STANDEN,https://historicengland.org.uk/listing/the-list/list-entry/1001695,-0.017519002,51.10312591
1588,Parks & Gardens,KEARSNEY COURT,https://historicengland.org.uk/listing/the-list/list-entry/1001696,1.26605446,51.14815668
1589,Parks & Gardens,HATCHLANDS,https://historicengland.org.uk/listing/the-list/list-entry/1001697,-0.469450291,51.26199904
1590,Parks & Gardens,Ceddesfeld Hall Gardens,https://historicengland.org.uk/listing/the-list/list-entry/1001698,-1.446727462,54.65140781
1591,Parks & Gardens,MIDDLETON LODGE,https://historicengland.org.uk/listing/the-list/list-entry/1001699,-1.656049543,54.45624175
1592,Parks & Gardens,Bourne Hill House Gardens,https://historicengland.org.uk/listing/the-list/list-entry/1001700,-1.790320723,51.07265014
1593,Parks & Gardens,Durlston Castle Historic Landscape,https://historicengland.org.uk/listing/the-list/list-entry/1001701,-1.95427194,50.59398745
1594,Parks & Gardens,Winterbourne Botanic Garden,https://historicengland.org.uk/listing/the-list/list-entry/1001702,-1.922981578,52.4528865
1595,Parks & Gardens,GARDENS AT OAKWOOD/BATHWICK TOWER AND SMALLCOMBE HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001703,-2.336310817,51.37723331
1596,Parks & Gardens,SPARSHOLT MANOR GARDEN,https://historicengland.org.uk/listing/the-list/list-entry/1001704,-1.375894883,51.07937409
1597,Parks & Gardens,Briggens,https://historicengland.org.uk/listing/the-list/list-entry/1001705,0.045193269,51.78120182
1598,Parks & Gardens,Berwick Park,https://historicengland.org.uk/listing/the-list/list-entry/1001706,-2.781111069,52.72840944
1599,Parks & Gardens,St Ives Estate,https://historicengland.org.uk/listing/the-list/list-entry/1001707,-1.861813584,53.84278305
1600,Parks & Gardens,The Mount including surrounding cobble wall,https://historicengland.org.uk/listing/the-list/list-entry/1001708,-3.016253034,53.92556272
1601,Parks & Gardens,Glen Andred Garden,https://historicengland.org.uk/listing/the-list/list-entry/1001709,0.182364503,51.10103099
1602,Parks & Gardens,Hemel Water Gardens,https://historicengland.org.uk/listing/the-list/list-entry/1001710,-0.474508816,51.74832566
1603,Parks & Gardens,TEWKESBURY CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001711,-2.160291708,51.98617548
1604,Parks & Gardens,Kelmarsh Gardens and Parkland,https://historicengland.org.uk/listing/the-list/list-entry/1001712,-0.919313565,52.40944369
1605,Parks & Gardens,Bunhill Fields Burial Ground,https://historicengland.org.uk/listing/the-list/list-entry/1001713,-0.088723651,51.52373782
1606,Parks & Gardens,ST ANDREW'S CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001714,-2.12751006,54.97939439
1607,Parks & Gardens,ASHTON WOLD,https://historicengland.org.uk/listing/the-list/list-entry/1001715,-0.400898095,52.4778877
1608,Parks & Gardens,KINGSTON PARK PLEASURE GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1001716,-1.248921076,52.84567966
1609,Parks & Gardens,Repository Woods,https://historicengland.org.uk/listing/the-list/list-entry/1001717,0.051019061,51.48390464
1610,Parks & Gardens,Steeple Manor,https://historicengland.org.uk/listing/the-list/list-entry/1400620,-2.125779482,50.62939591
1611,Parks & Gardens,GISBURNE PARK,https://historicengland.org.uk/listing/the-list/list-entry/1400674,-2.266406874,53.94198052
1612,Parks & Gardens,QUEEN'S GARDEN,https://historicengland.org.uk/listing/the-list/list-entry/1400679,-2.539637547,54.32029413
1613,Parks & Gardens,Fleetwood Memorial Park,https://historicengland.org.uk/listing/the-list/list-entry/1402219,-3.023502591,53.91812182
1614,Parks & Gardens,THORNES PARK,https://historicengland.org.uk/listing/the-list/list-entry/1403469,-1.509999954,53.6727695
1615,Parks & Gardens,Hampton Court,https://historicengland.org.uk/listing/the-list/list-entry/1403731,-2.705330054,52.16804108
1616,Parks & Gardens,UTLEY CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1404586,-1.915050063,53.88145327
1617,Parks & Gardens,RAMSHAW HALL GARDEN,https://historicengland.org.uk/listing/the-list/list-entry/1404998,-1.764299886,54.63311084
1618,Parks & Gardens,Woodlands Vale Estate,https://historicengland.org.uk/listing/the-list/list-entry/1406522,-1.130299793,50.72132075
1619,Parks & Gardens,Compton Castle,https://historicengland.org.uk/listing/the-list/list-entry/1408333,-2.502847151,51.02779207
1620,Parks & Gardens,The Japanese Garden at the New House,https://historicengland.org.uk/listing/the-list/list-entry/1408334,-1.593375249,51.85927124
1621,Parks & Gardens,"War Memorial Park, Coventry",https://historicengland.org.uk/listing/the-list/list-entry/1408915,-1.524014021,52.39111858
1622,Parks & Gardens,Bagthorpe Gardens,https://historicengland.org.uk/listing/the-list/list-entry/1409803,-1.155323521,52.9785369
1623,Parks & Gardens,Salisbury Crematorium,https://historicengland.org.uk/listing/the-list/list-entry/1410977,-1.783569863,51.08177386
